PESEL,Date of acceptance to the position,Salary,Education
82102854514,2017-05-27,5611.03,Doctorate (PhD)
1102913953,2017-05-27,1043.434,Master's Degree
89092671655,2017-05-27,1130.392,Bachelor's Degree
31051950105,2017-05-27,1109.748,Vocational Training
30052442750,2017-05-27,1012.946,Master's Degree
50030158626,2017-05-26,5340.59,Master's Degree
59090528358,2017-05-26,5506.46,Doctorate (PhD)
90011509456,2017-05-26,5356.08,Postgraduate Diploma
48101337322,2017-05-26,5141.25,Professional Certification
31013081724,2017-05-26,4935.34,Postgraduate Diploma
57062655321,2017-05-26,5638.66,Associate Degree
56091217047,2017-05-26,5385.6,Professional Certification
85112474453,2017-05-26,1122.578,High School Diploma
65061394051,2017-05-26,988.158,Bachelor's Degree
67050839958,2017-05-26,1088.69,Doctorate (PhD)
68032157932,2017-05-26,1127.844,High School Diploma
46060503125,2017-05-26,947.978,Vocational Training
58031456156,2017-05-25,5439.54,Postgraduate Diploma
34042304316,2017-05-25,5775.15,Doctorate (PhD)
62061647950,2017-05-25,5925.89,High School Diploma
96060622917,2017-05-25,5893.81,Associate Degree
98022578810,2017-05-25,4943.23,Certificate Program
74111572156,2017-05-25,5772.48,Doctorate (PhD)
26070947825,2017-05-25,5506.59,High School Diploma
3110420016,2017-05-25,5099.37,Master's Degree
63122442512,2017-05-25,4859.76,Professional Certification
79120914551,2017-05-25,5235.39,Bachelor's Degree
122585946,2017-05-25,952.102,Diploma
75030811957,2017-05-25,1083.124,Diploma
74072659750,2017-05-25,1186.518,Doctorate (PhD)
72120476144,2017-05-25,1052.43,Postgraduate Diploma
73073072612,2017-05-25,1085.09,Certificate Program
30111412416,2017-05-24,5016,Postgraduate Diploma
33121937049,2017-05-24,5265.68,Doctorate (PhD)
65081681652,2017-05-24,4956.11,Master's Degree
58111311146,2017-05-24,5326.93,Postgraduate Diploma
27011686856,2017-05-24,5177.16,Vocational Training
62021905540,2017-05-24,4779.03,Diploma
37020565655,2017-05-24,5323.34,Certificate Program
46042700757,2017-05-24,1087.942,High School Diploma
51082865335,2017-05-24,1056.674,Master's Degree
60032139147,2017-05-24,1054.142,Master's Degree
85100706531,2017-05-23,5000.42,High School Diploma
91012923214,2017-05-23,5155.98,Bachelor's Degree
26081137000,2017-05-23,5212.9,Master's Degree
5042134755,2017-05-23,5249.16,Diploma
34061016559,2017-05-23,5181.06,Master's Degree
75122100053,2017-05-23,4989.87,Associate Degree
62020965433,2017-05-23,5326.08,Postgraduate Diploma
45070592439,2017-05-23,5278.56,Vocational Training
48112680543,2017-05-23,1050.89,Associate Degree
34052804305,2017-05-23,1105.864,Professional Certification
48080614856,2017-05-23,1003.816,Vocational Training
63111713447,2017-05-23,1033.862,Master's Degree
31091586854,2017-05-23,1087.006,Master's Degree
58061004000,2017-05-22,5899.91,Associate Degree
54031525155,2017-05-22,5238.4,Certificate Program
58042433652,2017-05-22,5278.13,Diploma
84012138805,2017-05-22,5221.41,Associate Degree
5120349415,2017-05-22,1009.004,Master's Degree
27090840356,2017-05-22,956.068,Postgraduate Diploma
80060510754,2017-05-22,1060.634,Doctorate (PhD)
89091408054,2017-05-22,996.544,High School Diploma
79070508358,2017-05-21,5831.36,Associate Degree
68052709131,2017-05-21,5472.71,Postgraduate Diploma
84012366738,2017-05-21,5059.74,Diploma
34091725959,2017-05-21,5096.83,Postgraduate Diploma
46092306132,2017-05-21,1091.352,Doctorate (PhD)
86101842853,2017-05-21,1008.016,Master's Degree
1042641004,2017-05-21,1184.338,Bachelor's Degree
10100622958,2017-05-21,1105.188,Bachelor's Degree
27020802458,2017-05-21,1041.25,Master's Degree
64022218649,2017-05-21,951.084,Certificate Program
64090964723,2017-05-20,5144.11,Master's Degree
94111061834,2017-05-20,4763.14,Certificate Program
40032949902,2017-05-20,5758.29,Bachelor's Degree
75072929926,2017-05-20,5752.81,Master's Degree
28033113908,2017-05-20,5950.01,Bachelor's Degree
91031786528,2017-05-20,5213.54,Vocational Training
52050975140,2017-05-20,5763.71,Associate Degree
37021140259,2017-05-20,5326.1,Certificate Program
25101551402,2017-05-20,1003.888,Vocational Training
40072450059,2017-05-20,948.468,Professional Certification
7080220038,2017-05-20,954.258,Vocational Training
69092829852,2017-05-20,1038.156,Bachelor's Degree
62101835307,2017-05-20,1094.162,Professional Certification
74020986457,2017-05-20,1184.674,Doctorate (PhD)
72051691148,2017-05-20,1096.226,Certificate Program
67060620359,2017-05-19,5266.97,Doctorate (PhD)
98102621359,2017-05-19,5207.94,Professional Certification
39052209150,2017-05-19,5438.77,Certificate Program
55040748430,2017-05-19,5194.43,Certificate Program
74103108341,2017-05-19,5257.57,Postgraduate Diploma
79080140058,2017-05-19,5144.65,Diploma
53110701635,2017-05-19,5321.66,Bachelor's Degree
69100771209,2017-05-19,4970.42,High School Diploma
90071010925,2017-05-19,4766.14,Postgraduate Diploma
31012494422,2017-05-19,5060.23,Bachelor's Degree
35031132712,2017-05-19,1086.746,Certificate Program
57111339242,2017-05-19,1080.078,Diploma
26010181409,2017-05-19,1180.138,Doctorate (PhD)
70112450756,2017-05-18,5140.76,Doctorate (PhD)
42110848710,2017-05-18,5091.66,Professional Certification
2081787254,2017-05-18,4970.98,Associate Degree
28021683158,2017-05-18,5528.69,Master's Degree
30061319234,2017-05-18,5271.2,Bachelor's Degree
4040532220,2017-05-18,4790.3,Diploma
87060742659,2017-05-18,5677.28,Bachelor's Degree
33031033828,2017-05-18,5280.19,Master's Degree
72022145254,2017-05-18,947.892,Professional Certification
73121061540,2017-05-18,1026.334,Associate Degree
81110244751,2017-05-18,1061.11,Diploma
56061643306,2017-05-18,948.058,Certificate Program
26122800351,2017-05-18,1004.154,Postgraduate Diploma
98061630447,2017-05-17,5075.89,Diploma
48011638520,2017-05-17,5653.63,Bachelor's Degree
76082925050,2017-05-17,594.38,Master's Degree
31815457,2017-05-17,5824.83,Associate Degree
87071764305,2017-05-17,4953.81,Vocational Training
6060209940,2017-05-17,4764,Postgraduate Diploma
2012807440,2017-05-17,4912.81,Professional Certification
32052226451,2017-05-17,1060.256,Postgraduate Diploma
45050634254,2017-05-17,1131.524,Bachelor's Degree
40120893939,2017-05-17,1182.89,Associate Degree
10091372759,2017-05-17,1031.968,Diploma
26121246259,2017-05-17,986.27,High School Diploma
8042468651,2017-05-17,1097.738,Professional Certification
37052495252,2017-05-16,4918.45,Professional Certification
46092281318,2017-05-16,5028.64,Certificate Program
31011587758,2017-05-16,4975.19,Postgraduate Diploma
51030145658,2017-05-16,4839.33,Certificate Program
65111570848,2017-05-16,5820.87,Doctorate (PhD)
63060796959,2017-05-16,5143.57,Certificate Program
61020423451,2017-05-16,5773.55,Associate Degree
49120754101,2017-05-16,1045.824,Doctorate (PhD)
36051214943,2017-05-16,1077.722,Master's Degree
66022056106,2017-05-16,1099.03,Doctorate (PhD)
25081652917,2017-05-16,1084.452,Postgraduate Diploma
74032834353,2017-05-16,1182.29,Associate Degree
8080389947,2017-05-16,1148.76,Master's Degree
54031161124,2017-05-15,5063.14,Postgraduate Diploma
65020228429,2017-05-15,5337.15,Professional Certification
61052431057,2017-05-15,5037.67,Professional Certification
42080472658,2017-05-15,1017.114,Vocational Training
90102394158,2017-05-15,1102.72,Associate Degree
50072649928,2017-05-15,1087.278,Postgraduate Diploma
43082842843,2017-05-15,1148.942,High School Diploma
58032303952,2017-05-15,1013.912,Diploma
35031668040,2017-05-14,5578.63,Doctorate (PhD)
51121963659,2017-05-14,5514.81,Certificate Program
35010315842,2017-05-14,5641.87,Associate Degree
42052816756,2017-05-14,5124.13,Professional Certification
28120880832,2017-05-14,1014.15,Associate Degree
49071007941,2017-05-14,1151.072,High School Diploma
26051105051,2017-05-14,1142.14,High School Diploma
74052805555,2017-05-14,984.388,Postgraduate Diploma
97031093859,2017-05-13,5794.47,Bachelor's Degree
48071725459,2017-05-13,5161.63,Certificate Program
26022512352,2017-05-13,4909.74,Professional Certification
32022300903,2017-05-13,5442.32,Certificate Program
71111972054,2017-05-13,5340.27,Vocational Training
65051751350,2017-05-13,5134.67,High School Diploma
53020645236,2017-05-13,5634.09,Master's Degree
38041109750,2017-05-13,5535.19,Vocational Training
73081313008,2017-05-13,1079.65,Doctorate (PhD)
55012155549,2017-05-13,1037.792,High School Diploma
92112759642,2017-05-13,998.082,Postgraduate Diploma
91070240353,2017-05-13,1003.502,Master's Degree
75072791819,2017-05-13,1074.626,Certificate Program
80112821328,2017-05-13,1014.68,Master's Degree
87122511249,2017-05-13,963.926,Professional Certification
38052242011,2017-05-12,2190.73,Associate Degree
94103075845,2017-05-12,5262.34,Associate Degree
28060604242,2017-05-12,5560.33,Professional Certification
46050162451,2017-05-12,4797.3,Certificate Program
79071950857,2017-05-12,5054.96,Postgraduate Diploma
77062669333,2017-05-12,4760.6,Professional Certification
41101974249,2017-05-12,4793.11,Professional Certification
77121912721,2017-05-12,5536.75,Professional Certification
79112126359,2017-05-12,5875.36,High School Diploma
72091957307,2017-05-12,5224.57,Bachelor's Degree
2121777050,2017-05-12,1194.552,Master's Degree
81112125856,2017-05-12,949.316,Certificate Program
52072864750,2017-05-12,986.384,Diploma
45102614353,2017-05-11,5828.61,Doctorate (PhD)
31100462814,2017-05-11,4923.17,Professional Certification
36042858550,2017-05-11,5826.41,Master's Degree
40296117,2017-05-11,5505.79,Associate Degree
93061048243,2017-05-11,5861.61,High School Diploma
31111140754,2017-05-11,5265.63,Professional Certification
34091732256,2017-05-11,5265.62,Master's Degree
69011862850,2017-05-11,1010.98,Diploma
53031172909,2017-05-11,1034.966,High School Diploma
2090746352,2017-05-11,1188.808,Doctorate (PhD)
57052951457,2017-05-11,1098.584,Certificate Program
83020316654,2017-05-11,957.18,Postgraduate Diploma
56020761557,2017-05-10,5577.51,High School Diploma
32082373248,2017-05-10,5329.99,Postgraduate Diploma
46121343350,2017-05-10,5501.1,Postgraduate Diploma
3101723230,2017-05-10,5754.18,Bachelor's Degree
28102005109,2017-05-10,5379.35,Diploma
45070733559,2017-05-10,5299.51,Associate Degree
88042442200,2017-05-10,4786.65,Professional Certification
64090606757,2017-05-10,5544.54,Associate Degree
56080577756,2017-05-10,1057.25,Master's Degree
74012905756,2017-05-10,1009.658,Vocational Training
87050740212,2017-05-10,1018.846,Doctorate (PhD)
85082542651,2017-05-10,1061.87,Doctorate (PhD)
70041244815,2017-05-10,1068.35,Certificate Program
94070224635,2017-05-09,4952.09,Vocational Training
24112816034,2017-05-09,5157.89,Master's Degree
64070465048,2017-05-09,5574.39,High School Diploma
59053068617,2017-05-09,4892.82,Diploma
29103011159,2017-05-09,5854.51,Bachelor's Degree
89071692750,2017-05-09,5406.16,Diploma
94052889438,2017-05-09,1192.724,Bachelor's Degree
95100169157,2017-05-09,1004.848,Bachelor's Degree
63090145312,2017-05-09,1106.91,Postgraduate Diploma
96082949041,2017-05-09,1088.36,High School Diploma
44012084247,2017-05-09,985.242,Certificate Program
49071142037,2017-05-08,5556.97,Master's Degree
79072532915,2017-05-08,5181.08,Postgraduate Diploma
25062713859,2017-05-08,5462.76,High School Diploma
64100752650,2017-05-08,4912.74,Vocational Training
98020500905,2017-05-08,4894.95,Diploma
96122657130,2017-05-08,5015.52,Vocational Training
55031736952,2017-05-08,5129.91,Diploma
98112782554,2017-05-08,5110.84,Certificate Program
49112887350,2017-05-08,1112.486,Master's Degree
50041890957,2017-05-08,1096.176,Diploma
77080665616,2017-05-08,1125.714,Bachelor's Degree
62020872511,2017-05-08,1120.026,Associate Degree
34022394441,2017-05-08,1009.876,Associate Degree
72101082357,2017-05-08,981.968,Diploma
70100742429,2017-05-07,4961.98,Diploma
30060487613,2017-05-07,5596.4,High School Diploma
99082653949,2017-05-07,4791.12,Professional Certification
45122198556,2017-05-07,5554.28,Associate Degree
79101906830,2017-05-07,5445.74,Postgraduate Diploma
55102038619,2017-05-07,5121.16,Bachelor's Degree
96122340535,2017-05-07,5071.6,Vocational Training
99081198454,2017-05-07,4962.71,Doctorate (PhD)
31030359132,2017-05-07,993.58,Postgraduate Diploma
31061321557,2017-05-07,1101.076,Professional Certification
72082586350,2017-05-07,1164.702,Associate Degree
88022862356,2017-05-07,1114.574,Postgraduate Diploma
61050394855,2017-05-06,5026,High School Diploma
50091431155,2017-05-06,5267.11,Associate Degree
88110883517,2017-05-06,4830.35,Diploma
46021290635,2017-05-06,5581.82,Bachelor's Degree
27062544750,2017-05-06,5318.5,Postgraduate Diploma
25121265158,2017-05-06,5296.15,Associate Degree
34120226853,2017-05-06,1111.986,Certificate Program
72040285318,2017-05-06,1124.822,Bachelor's Degree
66052819250,2017-05-06,1017.796,Associate Degree
26062737658,2017-05-06,1006.17,Associate Degree
26100986556,2017-05-06,1117.514,Postgraduate Diploma
67062527418,2017-05-05,5509.87,Vocational Training
58022717451,2017-05-05,5388.97,Professional Certification
84022865726,2017-05-05,4975.52,Diploma
50071678156,2017-05-05,4954,Vocational Training
56031201141,2017-05-05,1007.322,Bachelor's Degree
52091544350,2017-05-05,1081.434,Certificate Program
86121123608,2017-05-05,956.078,Professional Certification
94122891907,2017-05-05,1010.474,Vocational Training
73092885204,2017-05-05,1086.698,Diploma
6071040321,2017-05-04,5421.71,Master's Degree
92081164605,2017-05-04,5326.69,Bachelor's Degree
37010251045,2017-05-04,5248.18,Master's Degree
93011669018,2017-05-04,5508.39,Doctorate (PhD)
1090790859,2017-05-04,5169.75,Vocational Training
84091755854,2017-05-04,4854.28,Diploma
45081407355,2017-05-04,5269.6,Doctorate (PhD)
66062071620,2017-05-04,5621.53,Doctorate (PhD)
57043097955,2017-05-04,5560.34,Doctorate (PhD)
32022113257,2017-05-04,993.982,Certificate Program
1032977832,2017-05-04,1022.546,Certificate Program
3010834056,2017-05-04,964.138,Postgraduate Diploma
58081069159,2017-05-04,1081.702,Associate Degree
34110449756,2017-05-04,1012.922,Doctorate (PhD)
5041166429,2017-05-04,1126.608,High School Diploma
93080524715,2017-05-04,1050.486,Certificate Program
46071688251,2017-05-04,986.216,Certificate Program
57101735719,2017-05-04,1160.74,Doctorate (PhD)
56010841250,2017-05-03,5035.11,Certificate Program
8040918639,2017-05-03,5554.65,Postgraduate Diploma
75090829633,2017-05-03,5144.15,Diploma
49062066052,2017-05-03,4865.46,Postgraduate Diploma
74061536648,2017-05-03,4890.01,Postgraduate Diploma
101137753,2017-05-03,5718.15,Master's Degree
54091764255,2017-05-03,5869.24,Associate Degree
73081849954,2017-05-03,5197.58,Associate Degree
91052009352,2017-05-03,1019.856,Certificate Program
28111617658,2017-05-02,5416,Professional Certification
44020845528,2017-05-02,4806.8,Professional Certification
36051711358,2017-05-02,5315.81,Associate Degree
89123078310,2017-05-02,5447.07,Doctorate (PhD)
74112330805,2017-05-02,5031.61,Doctorate (PhD)
61071644357,2017-05-02,5562.7,Vocational Training
59030159644,2017-05-02,5658.29,Bachelor's Degree
3041944010,2017-05-02,5149.43,Professional Certification
89012113328,2017-05-02,5158.56,Vocational Training
26092957255,2017-05-02,5486.13,Bachelor's Degree
7112451357,2017-05-02,4794.58,Diploma
7040710845,2017-05-02,4938.56,Doctorate (PhD)
56092657213,2017-05-02,989.176,Vocational Training
51040234959,2017-05-02,1159.134,Doctorate (PhD)
82093051251,2017-05-02,1035.792,Doctorate (PhD)
48010831054,2017-05-02,1064.448,Certificate Program
85060578144,2017-05-02,1179.69,High School Diploma
96120742858,2017-05-01,5126.39,Master's Degree
69050251545,2017-05-01,5825.15,High School Diploma
8051134543,2017-05-01,5130.71,High School Diploma
96060976351,2017-05-01,5224.64,Master's Degree
81123182653,2017-05-01,5489.61,Diploma
6121935850,2017-05-01,5370.74,Certificate Program
4102915352,2017-05-01,1093.974,Professional Certification
42042109251,2017-05-01,989.078,Diploma
47062178159,2017-04-30,5376.01,Associate Degree
64052767252,2017-04-30,5933.19,Master's Degree
55122817917,2017-04-30,4821.01,Certificate Program
45062197938,2017-04-30,5048.92,Master's Degree
80083040252,2017-04-30,4756.77,Professional Certification
31072441437,2017-04-30,5378.27,Doctorate (PhD)
51071069449,2017-04-30,5425.77,Bachelor's Degree
73052876703,2017-04-30,5415.32,Certificate Program
10062077032,2017-04-30,5921.17,Bachelor's Degree
31041040856,2017-04-30,5416.77,Associate Degree
48122935736,2017-04-30,1075.244,Postgraduate Diploma
31052974159,2017-04-30,976.714,Professional Certification
55050109728,2017-04-30,1171.41,Master's Degree
86070553257,2017-04-30,1086.498,Bachelor's Degree
84071024655,2017-04-30,1115.608,Associate Degree
65052165453,2017-04-30,971.854,Postgraduate Diploma
8011984939,2017-04-29,5827.62,Bachelor's Degree
73071250658,2017-04-29,5908.61,Bachelor's Degree
84111745207,2017-04-29,4998.41,Certificate Program
80072019306,2017-04-29,5134.2,Vocational Training
90082428238,2017-04-29,4861.63,Certificate Program
36053180859,2017-04-29,5679.5,Doctorate (PhD)
64042780410,2017-04-29,5199.82,Diploma
54071250756,2017-04-29,4932.03,Vocational Training
95033026817,2017-04-29,5301.32,Diploma
60081459157,2017-04-29,1003.004,Vocational Training
57041126457,2017-04-29,1109.72,Bachelor's Degree
76051628753,2017-04-29,967.6,Vocational Training
78100183150,2017-04-29,1085.482,Professional Certification
97073148247,2017-04-28,5087.11,Diploma
