PESEL,Date of acceptance to the position,Salary,Education
80042395649,2013-07-18,8535.0,Professional Certification
25090836614,2018-08-23,7085.82,High School Diploma
30060498037,2015-09-20,8205.57,Certificate Program
50031052516,2012-10-10,10103.84,Associate Degree
91080253251,2011-08-22,9408.59,Bachelor's Degree
62110778451,2017-10-03,7713.38,Doctorate (PhD)
58112903658,2015-10-29,7392.09,Vocational Training
69121123359,2012-09-12,9362.7,Doctorate (PhD)
56080134852,2010-01-05,11725.05,Postgraduate Diploma
82111468355,2014-09-20,8338.11,Master's Degree
7080112153,2018-05-02,7077.91,Postgraduate Diploma
67022291517,2010-06-18,9475.85,Postgraduate Diploma
45041177702,2013-10-09,8883.28,Bachelor's Degree
60070457124,2019-12-18,6201.79,Bachelor's Degree
70040500750,2014-10-26,9113.67,Professional Certification
65052253950,2013-06-28,9457.29,High School Diploma
46121994457,2010-08-06,8974.59,Certificate Program
87061231451,2016-04-07,8546.54,Bachelor's Degree
65040773549,2015-06-30,8798.6,High School Diploma
76012208556,2019-01-17,6690.15,Associate Degree
91996042,2016-10-27,7045.73,Doctorate (PhD)
30062305212,2017-04-24,7738.93,Bachelor's Degree
38083056443,2012-04-26,8887.49,Bachelor's Degree
84041631814,2014-07-13,9201.09,High School Diploma
93022492115,2013-06-21,9903.32,Associate Degree
98082079010,2019-08-10,6224.02,Diploma
9090638117,2014-04-29,9410.92,Vocational Training
81011284650,2011-03-03,10375.7,Master's Degree
80120168857,2015-09-06,7621.8,Diploma
96101429053,2019-07-07,6137.13,High School Diploma
42100416116,2016-06-08,7434.02,High School Diploma
99020345547,2011-03-29,10719.25,Associate Degree
55010317408,2012-01-06,9694.86,Vocational Training
3022334326,2018-04-23,6472.69,Postgraduate Diploma
57080445731,2016-03-25,7255.02,Professional Certification
49022799301,2010-01-08,10409.3,Diploma
33041399855,2018-04-08,6505.94,Diploma
30061680329,2014-11-16,8018.84,Professional Certification
37111533358,2015-07-17,8607.71,Postgraduate Diploma
1041093741,2012-11-01,9577.08,Doctorate (PhD)
68060319030,2015-12-28,7511.73,Bachelor's Degree
78120491628,2010-03-10,10044.41,Doctorate (PhD)
75112488154,2013-03-01,8753.25,Associate Degree
36021770246,2018-03-25,6605.9,High School Diploma
46053193915,2015-05-16,8454.92,Associate Degree
83090696144,2015-03-01,8714.71,Diploma
79051260255,2018-02-11,6970.84,Postgraduate Diploma
55043034752,2011-10-14,9264.66,Professional Certification
63061116358,2015-08-11,7906.9,High School Diploma
32012947835,2010-06-27,10784.86,Diploma
3073189852,2019-12-23,6151.73,Doctorate (PhD)
80020275448,2013-05-24,7914.35,Vocational Training
26091754358,2012-11-29,10315.32,Doctorate (PhD)
32042331349,2015-10-18,7519.69,Vocational Training
2082278126,2016-10-23,7439.98,Certificate Program
9122819950,2015-05-16,9250.13,High School Diploma
2082457109,2018-02-24,6694.74,Vocational Training
38112529302,2011-11-25,8888.83,Professional Certification
89012104128,2010-02-11,10509.76,High School Diploma
29040893117,2014-04-18,8692.24,Certificate Program
34041751058,2010-08-05,10026.27,Certificate Program
94102183325,2012-10-23,8675.91,Bachelor's Degree
90111782610,2012-02-24,11792.02,High School Diploma
66041563647,2012-11-11,8325.99,Postgraduate Diploma
86121154936,2011-05-21,10187.98,Diploma
74111012955,2015-09-03,8565.11,Associate Degree
50042682739,2013-04-11,10223.0,High School Diploma
7050883052,2015-11-04,8341.14,Bachelor's Degree
71053090252,2019-01-10,6406.06,Vocational Training
2051673950,2014-08-03,7892.43,Vocational Training
57092938308,2016-01-18,7890.48,Vocational Training
52021361246,2017-03-20,7394.77,Professional Certification
56081881449,2010-10-18,10042.8,Doctorate (PhD)
90103072257,2013-01-24,9688.91,Professional Certification
96112505111,2010-03-17,9724.68,Diploma
74013196054,2015-10-03,8130.44,Doctorate (PhD)
93120482049,2013-05-04,8052.14,Professional Certification
66010979307,2011-03-15,10395.96,Associate Degree
36051228353,2017-04-27,7375.74,Postgraduate Diploma
49021972518,2012-07-14,11132.79,Doctorate (PhD)
6053123550,2014-07-08,7576.45,Certificate Program
35012384420,2013-12-20,8173.39,Vocational Training
95081337031,2010-07-26,11091.34,Professional Certification
79040618553,2018-11-03,6464.75,High School Diploma
57010301854,2018-06-09,6719.78,Postgraduate Diploma
95090118454,2014-02-23,10361.45,Bachelor's Degree
56060528323,2017-03-18,7236.54,Doctorate (PhD)
53010431258,2010-03-19,9420.75,Professional Certification
36052850454,2016-07-08,8425.92,Master's Degree
89082038015,2011-05-28,9504.25,Bachelor's Degree
35121882428,2016-09-10,7161.65,High School Diploma
2011293350,2019-02-14,6416.27,Professional Certification
35040970154,2014-12-09,8301.63,Bachelor's Degree
9061480055,2011-08-30,10578.85,Certificate Program
28061677856,2019-12-04,6179.37,Certificate Program
5030628202,2014-05-20,8101.63,High School Diploma
88110957151,2012-02-07,10680.29,Professional Certification
93102848450,2017-02-23,7161.04,Certificate Program
84113050808,2015-10-07,7461.99,Vocational Training
65030556435,2014-03-18,8067.91,Master's Degree
39092334346,2017-11-03,6914.75,Certificate Program
85071324448,2015-04-25,8693.31,Certificate Program
36070752736,2012-07-23,10062.31,High School Diploma
86092707656,2016-04-29,8676.38,High School Diploma
89092646736,2014-06-12,9482.71,Doctorate (PhD)
86050291254,2015-03-26,8563.18,Master's Degree
62012384556,2015-03-24,8824.11,Associate Degree
71020746351,2014-01-27,10152.11,High School Diploma
4102512603,2012-05-01,10952.19,Bachelor's Degree
60322555,2019-04-14,6220.38,Doctorate (PhD)
45013169157,2019-07-12,6111.0,Certificate Program
43080825255,2013-01-31,10205.35,Doctorate (PhD)
95080540353,2014-12-11,9476.76,Doctorate (PhD)
44020955115,2013-10-21,10163.2,Doctorate (PhD)
52074909,2015-07-20,8978.84,Bachelor's Degree
61042524152,2010-06-05,10296.61,Postgraduate Diploma
83062580648,2014-08-25,8866.02,Diploma
43030371935,2017-02-08,6750.97,Vocational Training
69062599521,2019-01-03,6320.32,High School Diploma
25051689323,2017-08-06,7709.24,Master's Degree
54092985057,2010-03-30,11138.57,Vocational Training
50092778222,2012-09-26,8447.69,Postgraduate Diploma
96021489227,2018-01-20,7216.23,Doctorate (PhD)
88051607957,2017-04-10,6956.29,Diploma
49070657956,2010-11-09,10203.12,Postgraduate Diploma
75061871803,2016-10-30,7186.26,Certificate Program
78112548006,2016-07-30,7718.79,Master's Degree
91111551552,2015-09-18,8590.35,High School Diploma
64061481352,2012-12-14,9029.21,Vocational Training
69051668924,2016-08-30,7301.09,Vocational Training
76072328159,2010-12-20,9627.57,Associate Degree
60072723151,2010-10-02,9687.23,Doctorate (PhD)
56012180502,2010-10-10,12577.39,Bachelor's Degree
34072277651,2013-02-24,9930.34,Certificate Program
79050778832,2015-07-03,8854.87,Associate Degree
96112107559,2015-10-15,8524.56,High School Diploma
79011323020,2015-04-18,8636.62,Professional Certification
10030200419,2017-04-25,7182.21,Master's Degree
68042939751,2019-07-02,6151.85,Postgraduate Diploma
61033074655,2014-12-08,7877.79,Vocational Training
39122259957,2010-02-07,9168.79,Certificate Program
32052032449,2010-10-07,9241.14,Postgraduate Diploma
94081235639,2017-04-20,6974.1,Professional Certification
50101149340,2017-10-22,7080.43,High School Diploma
30638712,2011-07-08,8835.73,Postgraduate Diploma
73022867234,2018-08-10,6708.58,Postgraduate Diploma
48112752734,2011-04-27,9135.59,Professional Certification
42102969339,2019-03-06,6317.71,Postgraduate Diploma
76010183826,2010-12-17,11171.04,Postgraduate Diploma
34103057335,2015-06-07,7507.94,Vocational Training
67111154033,2011-06-20,10211.92,Doctorate (PhD)
29110114351,2018-03-29,7307.61,Master's Degree
77062260756,2019-12-17,5933.61,Vocational Training
80101357151,2013-06-01,9588.71,Vocational Training
6101109222,2015-07-06,9193.4,Master's Degree
60042712246,2013-05-15,8836.61,Associate Degree
67051869239,2014-04-17,8546.12,High School Diploma
93122568358,2012-08-25,9185.15,Bachelor's Degree
47031042957,2010-12-08,9370.14,Master's Degree
49051673351,2012-12-29,8920.95,High School Diploma
1110562242,2016-11-25,7076.62,Postgraduate Diploma
46060382155,2013-08-02,8312.66,High School Diploma
82082250612,2014-12-04,7328.44,Vocational Training
58112948549,2010-08-05,10408.07,Diploma
91030828353,2018-08-10,6859.77,Master's Degree
77060794534,2016-09-16,6918.64,Professional Certification
39061692709,2017-02-04,7402.83,Master's Degree
27110644115,2014-09-25,8667.37,Certificate Program
70062443338,2015-03-15,8611.77,Bachelor's Degree
4072593602,2017-08-12,6713.57,Associate Degree
71052465448,2013-07-20,9294.11,Professional Certification
93061995200,2016-10-19,7054.55,Postgraduate Diploma
5050483951,2016-09-28,8173.92,Associate Degree
6073070717,2019-11-05,5925.1,Doctorate (PhD)
58041364632,2019-10-11,6006.39,Bachelor's Degree
70062720255,2010-08-25,10378.19,Postgraduate Diploma
47121051906,2015-04-14,7861.99,Associate Degree
90101595956,2017-07-17,7649.6,Master's Degree
38081051112,2014-06-04,7985.09,Professional Certification
86082866734,2018-06-22,6717.87,High School Diploma
51110918055,2011-04-28,8715.12,Postgraduate Diploma
36102519953,2018-04-25,6828.71,Postgraduate Diploma
65120621553,2012-08-29,10441.65,Bachelor's Degree
66062474638,2015-04-25,9121.9,Doctorate (PhD)
57102028528,2017-01-19,7066.83,Certificate Program
96051621952,2019-07-13,6294.04,Master's Degree
44092675412,2014-10-06,9271.84,Bachelor's Degree
36111141156,2018-04-03,7013.03,Diploma
96021377355,2018-01-29,6894.13,Professional Certification
94121434950,2018-07-27,6821.6,Doctorate (PhD)
58033065653,2011-07-26,9825.14,Doctorate (PhD)
42092322051,2019-11-02,5990.25,Vocational Training
59122895252,2011-09-03,11219.91,Master's Degree
54090851110,2018-06-09,6382.89,Postgraduate Diploma
66100830523,2014-08-28,8455.15,Vocational Training
56062814356,2019-10-13,6310.14,Professional Certification
87060959721,2014-07-17,10098.46,High School Diploma
42052044924,2012-01-19,11336.31,Master's Degree
59072594351,2010-09-23,9070.13,Professional Certification
3062906158,2010-07-04,12136.18,Doctorate (PhD)
50070623744,2017-11-30,6986.28,Vocational Training
80122587421,2014-10-18,9612.32,Master's Degree
94042228955,2014-09-05,9338.52,Master's Degree
43081678852,2010-08-24,11055.75,Vocational Training
62052043006,2015-01-19,7738.64,Bachelor's Degree
69081847054,2016-09-21,7081.05,Professional Certification
57092708855,2016-07-14,7075.49,Diploma
8122935839,2010-06-28,10155.17,Associate Degree
83122146254,2017-06-07,7702.26,Bachelor's Degree
89092102650,2019-01-19,6731.69,Master's Degree
30091572355,2013-07-18,10669.85,Bachelor's Degree
29102150547,2017-11-11,7354.68,Associate Degree
59042897628,2012-11-04,8882.4,Postgraduate Diploma
9091081822,2012-11-10,10924.67,High School Diploma
60022219055,2012-07-11,8789.46,Bachelor's Degree
30031971158,2019-04-17,6444.82,Associate Degree
78122304755,2010-11-28,10645.97,Postgraduate Diploma
89082065851,2017-02-23,7449.03,Bachelor's Degree
88021169959,2015-06-04,8171.37,Vocational Training
41122989712,2012-09-22,10430.65,Associate Degree
10042095638,2017-07-08,7151.75,Master's Degree
8012996018,2019-10-31,6204.68,Diploma
40030189757,2014-09-10,9132.26,Bachelor's Degree
37052743041,2012-11-08,9218.88,Certificate Program
45080539552,2017-08-03,6827.65,Professional Certification
81082913455,2011-03-15,10633.74,Doctorate (PhD)
86090348721,2014-09-20,8297.61,Diploma
51020534347,2018-12-28,6552.84,Diploma
27082917839,2018-02-09,7476.13,Doctorate (PhD)
41072004255,2017-02-25,7427.11,Certificate Program
25071550023,2018-06-30,6896.51,High School Diploma
2030297227,2016-08-04,7544.7,Master's Degree
40103041207,2017-03-14,6926.31,Doctorate (PhD)
52011690459,2016-04-27,7481.46,Vocational Training
65090452058,2011-05-30,10293.5,Vocational Training
34042272332,2014-12-26,7503.77,Vocational Training
63056516,2019-06-24,6046.25,Professional Certification
76030264448,2013-02-12,10791.58,Doctorate (PhD)
44041211517,2013-07-04,10697.93,Master's Degree
54081841016,2010-07-26,11539.76,Bachelor's Degree
92030688439,2019-02-18,6659.08,Associate Degree
47101278352,2014-05-31,8180.3,Master's Degree
66082986357,2016-06-28,8480.39,Master's Degree
93040514329,2019-02-07,6587.74,Certificate Program
30091347746,2010-06-11,10706.33,Vocational Training
65120845304,2011-02-21,9476.05,High School Diploma
49082068650,2019-10-06,5960.27,Master's Degree
10062801826,2016-07-10,7433.15,High School Diploma
95081771028,2013-09-23,9084.8,Doctorate (PhD)
91021268030,2012-08-09,9266.79,Certificate Program
98040596320,2011-08-08,9715.39,Vocational Training
35012633418,2013-04-11,9439.29,Bachelor's Degree
87052169350,2016-05-06,7690.65,Master's Degree
34112745225,2010-01-20,11796.1,Associate Degree
81101269217,2014-06-11,8469.15,Certificate Program
89120508256,2019-07-14,6158.87,Associate Degree
62051177854,2015-06-07,8387.54,Diploma
29041301938,2018-05-13,7004.11,Vocational Training
7120115641,2018-10-09,6769.48,Bachelor's Degree
74041339652,2013-04-03,8786.15,Doctorate (PhD)
72090756822,2017-01-17,7188.32,Diploma
57022373658,2016-12-31,7516.13,Vocational Training
2052173305,2019-05-03,6088.73,Vocational Training
83092178938,2016-06-12,8167.06,Certificate Program
54041426655,2016-04-13,7869.59,Professional Certification
34112272950,2014-10-27,8326.5,Diploma
71052460757,2019-10-09,6148.43,High School Diploma
91022897350,2012-04-05,8734.15,Diploma
97022289359,2011-05-10,8642.14,Certificate Program
67101996612,2012-12-05,9910.67,Master's Degree
10042569850,2011-08-06,11917.4,Master's Degree
81122824916,2015-05-03,7929.11,Bachelor's Degree
82032986529,2012-10-22,9295.91,Bachelor's Degree
83020613256,2012-03-10,9246.92,Vocational Training
48062202552,2016-07-23,6928.86,Postgraduate Diploma
37040510633,2019-02-26,6259.73,Doctorate (PhD)
89102989613,2019-07-30,6163.66,Vocational Training
62021297908,2018-02-13,7171.09,Associate Degree
89032479356,2014-09-19,8523.32,Master's Degree
10022598320,2016-11-28,7265.39,Associate Degree
9072926850,2015-10-08,8063.4,Doctorate (PhD)
7031798753,2015-02-04,9539.09,Associate Degree
60081201839,2010-11-29,9896.31,Bachelor's Degree
2102149508,2012-05-24,10709.41,Doctorate (PhD)
79041309856,2013-05-18,8365.51,Certificate Program
60101198824,2016-02-25,7398.1,Certificate Program
48041400522,2015-04-12,7762.5,Vocational Training
65082131828,2011-02-10,8466.44,Postgraduate Diploma
87082075546,2012-03-07,9459.7,Professional Certification
85070415635,2016-07-10,6959.93,Diploma
28040772154,2010-12-21,10028.8,Postgraduate Diploma
40051552545,2012-06-07,11798.78,High School Diploma
51050407354,2019-10-14,6103.92,Doctorate (PhD)
5021389956,2014-02-13,9084.36,Diploma
1031461600,2017-02-01,7204.03,Vocational Training
65050393456,2012-12-01,9568.63,Master's Degree
6112860503,2017-06-07,7137.39,Doctorate (PhD)
72022541753,2016-01-05,7688.36,Certificate Program
28030861231,2019-08-24,5998.98,Diploma
70091604229,2013-01-07,9231.44,Bachelor's Degree
80041728749,2012-03-27,10700.58,Professional Certification
68012881758,2018-07-25,6992.82,Master's Degree
78090464343,2013-08-27,8777.03,Doctorate (PhD)
94011339312,2018-04-13,6377.47,Vocational Training
87112297155,2019-10-21,5955.47,Professional Certification
71031829515,2013-10-16,9426.88,Professional Certification
44021493256,2011-06-11,8870.53,Vocational Training
4081850150,2014-11-08,9058.93,Professional Certification
33011501202,2018-10-21,6437.11,Doctorate (PhD)
94061258339,2012-10-04,8944.41,Doctorate (PhD)
73020906432,2010-12-04,9241.83,Diploma
80021828911,2013-05-19,9129.24,Postgraduate Diploma
43010205243,2010-03-14,11192.67,Diploma
80062770020,2012-01-01,11865.83,Associate Degree
96120941752,2014-06-25,8890.83,High School Diploma
47021977755,2019-01-21,6353.51,Postgraduate Diploma
81060731752,2010-08-02,9168.19,Professional Certification
37052248355,2018-11-01,6553.68,Doctorate (PhD)
33031127741,2015-09-21,8134.5,Master's Degree
56041909255,2014-05-17,9512.5,High School Diploma
44021417751,2011-04-16,10919.28,Professional Certification
9122898335,2016-06-01,7262.35,Postgraduate Diploma
77022857345,2015-10-07,7667.09,Associate Degree
65092508658,2013-07-29,7876.82,Postgraduate Diploma
44020651035,2011-01-21,9011.59,Doctorate (PhD)
32072918253,2014-09-10,8719.99,Professional Certification
80031694953,2018-10-14,6675.99,Diploma
47012089755,2017-06-16,6951.64,Vocational Training
24122354252,2016-09-03,7774.76,Certificate Program
87033109359,2018-02-12,7016.41,Vocational Training
32018026,2010-12-07,8885.96,Postgraduate Diploma
44112938952,2017-08-03,7227.6,Bachelor's Degree
94070600633,2012-06-13,9098.23,Bachelor's Degree
96082543955,2018-07-24,6633.03,Diploma
6102633250,2016-11-07,8097.12,High School Diploma
57070221958,2018-09-12,6516.47,Vocational Training
71090991857,2014-05-03,8173.04,Associate Degree
83110830057,2011-06-23,8407.17,Certificate Program
85082637049,2013-12-25,8263.23,Doctorate (PhD)
56012593452,2013-03-02,8042.9,Professional Certification
28070255951,2015-03-06,8971.4,High School Diploma
43022026054,2012-04-30,10606.21,High School Diploma
86042758220,2011-08-22,10345.05,Bachelor's Degree
65071957758,2017-03-09,7089.89,Professional Certification
37031951816,2018-02-09,6673.34,Vocational Training
84010960729,2013-11-29,10067.12,High School Diploma
98060966123,2016-10-15,7567.55,Doctorate (PhD)
4112540441,2013-02-21,9102.63,High School Diploma
62052745854,2015-08-17,7842.92,Postgraduate Diploma
1122574857,2013-02-17,8798.16,High School Diploma
